,term_id,term_rank,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max,term_rank2,p,zipf_k,zipf_k2,zipf_k3,df,idf,tfidf_sum
560,5137,561,free,60,0,0,free,free,fre,JJ,302,0.0042342978122794,33660,18120,1.278757939308398,1,0.47712125471966244,1.1313831728054786e-05
1023,9055,1024,perros,30,0,0,perro,perro,perro,NN,332,0.0021171489061397,30720,9960,0.702893436838391,1,0.47712125471966244,1.1313831728054786e-05
6327,10070,6328,reddening,2,0,0,redden,redden,red,NN,360,0.0001411432604093,12656,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
14143,7812,14144,menetrier,1,0,0,menetri,menetri,menetry,JJ,361,7.057163020465773e-05,14144,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
5773,8486,5774,occupants,3,0,0,occup,occup,occup,NN,359,0.0002117148906139,17322,1077,0.0760056457304163,1,0.47712125471966244,1.1313831728054786e-05
1079,11469,1080,smiling,28,0,0,smile,smile,smil,NNS,334,0.0019760056457304,30240,9352,0.6599858856739591,1,0.47712125471966244,1.1313831728054786e-05
12363,9240,12364,plasterwork,1,0,0,plasterwork,plasterwork,plasterwork,JJR,361,7.057163020465773e-05,12364,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
12359,1261,12360,bewailed,1,0,0,bewail,bewail,bewail,VBD,361,7.057163020465773e-05,12360,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
568,13638,569,walked,59,0,0,walk,walk,walk,NN,303,0.0041637261820748,33571,17877,1.2616090331686662,1,0.47712125471966244,1.1313831728054786e-05
8773,14162,8774,zoöphagy,1,0,0,zoöphagi,zoöphagi,zoöphagy,RB,361,7.057163020465773e-05,8774,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
8900,139,8901,abysmal,1,0,0,abysm,abysm,abysm,NN,361,7.057163020465773e-05,8901,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
2697,2853,2698,courteous,8,0,0,courteou,courteous,court,VBZ,354,0.0005645730416372,21584,2832,0.1998588567395907,1,0.47712125471966244,1.1313831728054786e-05
1964,9663,1965,propose,13,0,0,propos,propos,propos,NN,349,0.0009174311926605,25545,4537,0.3201834862385321,1,0.47712125471966244,1.1313831728054786e-05
6146,7391,6147,lohengrin,2,0,0,lohengrin,lohengrin,lohengrin,NN,360,0.0001411432604093,12294,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
6520,11490,6521,snake,2,0,0,snake,snake,snak,JJ,360,0.0001411432604093,13042,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
6484,7835,6485,merge,2,0,0,merg,merg,merg,NN,360,0.0001411432604093,12970,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
3506,9964,3507,reaching,6,0,0,reach,reach,reach,NN,356,0.0004234297812279,21042,2136,0.1507410021171489,1,0.47712125471966244,1.1313831728054786e-05
8712,65,8713,47th,1,1,0,47th,47th,47th,VBG,361,7.057163020465773e-05,8713,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
5854,13003,5855,triumphs,3,0,0,triumph,triumph,triumph,NN,359,0.0002117148906139,17565,1077,0.0760056457304163,1,0.47712125471966244,1.1313831728054786e-05
1883,497,1884,amsterdam,14,0,0,amsterdam,amsterdam,amsterdam,NNS,348,0.0009880028228652,26376,4872,0.3438249823570924,1,0.47712125471966244,1.1313831728054786e-05
8184,457,8185,alternative,2,0,0,altern,altern,altern,NN,360,0.0001411432604093,16370,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
14064,7843,14065,messalina,1,0,0,messalina,messalina,messalin,NN,361,7.057163020465773e-05,14065,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
12140,4135,12141,eminence,1,0,0,emin,emin,emin,NN,361,7.057163020465773e-05,12141,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
13040,9410,13041,poter,1,0,0,poter,poter,pot,NN,361,7.057163020465773e-05,13041,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
1202,11213,1203,shudder,24,0,0,shudder,shudder,shud,VBG,338,0.0016937191249117,28872,8112,0.5724770642201835,1,0.47712125471966244,1.1313831728054786e-05
8977,12123,8978,suavest,1,0,0,suavest,suavest,suavest,NN,361,7.057163020465773e-05,8978,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
11154,2058,11155,characterizes,1,0,0,character,character,charact,NN,361,7.057163020465773e-05,11155,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
1244,3720,1245,dogs,23,0,0,dog,dog,dog,VBD,339,0.0016231474947071,28635,7797,0.5502470007057163,1,0.47712125471966244,1.1313831728054786e-05
8995,12124,8996,suavity,1,0,0,suaviti,suaviti,suav,VBG,361,7.057163020465773e-05,8996,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
1835,12729,1836,tier,14,0,0,tier,tier,tier,NNS,348,0.0009880028228652,25704,4872,0.3438249823570924,1,0.47712125471966244,1.1313831728054786e-05
659,4825,660,finished,50,0,0,finish,finish,fin,NN,312,0.0035285815102328,33000,15600,1.1009174311926606,1,0.47712125471966244,1.1313831728054786e-05
13016,9343,13017,pomona,1,0,0,pomona,pomona,pomon,JJ,361,7.057163020465773e-05,13017,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
7223,5574,7224,gratified,2,0,0,gratifi,gratifi,grat,NN,360,0.0001411432604093,14448,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
7264,2179,7265,chord,2,0,0,chord,chord,chord,VBD,360,0.0001411432604093,14530,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
12158,4008,12159,eccentricities,1,0,0,eccentr,eccentr,ecc,NNS,361,7.057163020465773e-05,12159,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
7303,5639,7304,groped,2,0,0,grope,grope,grop,JJ,360,0.0001411432604093,14608,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
9630,12702,9631,thumping,1,0,0,thump,thump,thump,NNS,361,7.057163020465773e-05,9631,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
7301,5630,7302,grit,2,0,0,grit,grit,grit,NNS,360,0.0001411432604093,14604,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
14072,7823,14073,menu,1,0,0,menu,menu,menu,NNS,361,7.057163020465773e-05,14073,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
3099,11506,3100,sneered,7,0,0,sneer,sneer,sne,VBZ,355,0.0004940014114326,21700,2485,0.1753705010585744,1,0.47712125471966244,1.1313831728054786e-05
10971,6402,10972,incessantly,1,0,0,incessantli,incess,incess,NN,361,7.057163020465773e-05,10972,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
13096,9656,13097,prophet,1,0,0,prophet,prophet,prophet,VBG,361,7.057163020465773e-05,13097,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
2704,13095,2705,twisted,8,0,0,twist,twist,twist,NN,354,0.0005645730416372,21640,2832,0.1998588567395907,1,0.47712125471966244,1.1313831728054786e-05
12182,4070,12183,elect,1,0,0,elect,elect,elect,RB,361,7.057163020465773e-05,12183,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
8143,6682,8144,intonation,2,0,0,inton,inton,inton,VBN,360,0.0001411432604093,16288,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
1938,9818,1939,quarrel,13,0,0,quarrel,quarrel,quarrel,NN,349,0.0009174311926605,25207,4537,0.3201834862385321,1,0.47712125471966244,1.1313831728054786e-05
12178,4023,12179,edited,1,0,0,edit,edit,edit,NNS,361,7.057163020465773e-05,12179,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
4453,9591,4454,procession,4,0,0,process,process,process,VBN,358,0.0002822865208186,17816,1432,0.1010585744530698,1,0.47712125471966244,1.1313831728054786e-05
13083,9685,13084,protector,1,0,0,protector,protector,protect,NN,361,7.057163020465773e-05,13084,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
11007,5746,11008,halted,1,0,0,halt,halt,halt,NN,361,7.057163020465773e-05,11008,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
2715,14060,2716,wreath,8,0,0,wreath,wreath,wrea,VBD,354,0.0005645730416372,21728,2832,0.1998588567395907,1,0.47712125471966244,1.1313831728054786e-05
5454,2462,5455,commune,3,0,0,commun,commune,commun,VB,359,0.0002117148906139,16365,1077,0.0760056457304163,1,0.47712125471966244,1.1313831728054786e-05
6477,1310,6478,bitterness,2,0,0,bitter,bitter,bit,VBG,360,0.0001411432604093,12956,720,0.0508115737473535,1,0.47712125471966244,1.1313831728054786e-05
12161,4001,12162,eats,1,0,0,eat,eat,eat,JJ,361,7.057163020465773e-05,12162,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
9232,12795,9233,tolerably,1,0,0,toler,toler,tol,NN,361,7.057163020465773e-05,9233,361,0.0254763585038814,1,0.47712125471966244,1.1313831728054786e-05
2336,1473,2337,bottle,10,0,0,bottl,bottl,bottl,NN,352,0.0007057163020465,23370,3520,0.2484121383203952,2,0.17609125905568124,1.1155422097056432e-05
5751,4091,5752,elizabeth,3,0,0,elizabeth,elizabeth,elizabe,NN,359,0.0002117148906139,17256,1077,0.0760056457304163,2,0.17609125905568124,1.1155422097056432e-05
5035,7048,5036,ladministration,3,0,0,ladministr,ladministr,ladmin,JJ,359,0.0002117148906139,15108,1077,0.0760056457304163,2,0.17609125905568124,1.1155422097056432e-05
7085,13040,7086,tsetse,2,0,0,tsets,tsets,tsets,NN,360,0.0001411432604093,14172,720,0.0508115737473535,2,0.17609125905568124,1.1110036432942906e-05
4502,3936,4503,dusk,4,0,0,dusk,dusk,dusk,NNS,358,0.0002822865208186,18012,1432,0.1010585744530698,2,0.17609125905568124,1.1110036432942906e-05
923,6121,924,horrid,34,0,0,horrid,horrid,horrid,NN,328,0.0023994354269583,31416,11152,0.787014820042343,2,0.17609125905568124,1.1110036432942906e-05
4727,6113,4728,hops,4,0,0,hop,hop,hop,VB,358,0.0002822865208186,18912,1432,0.1010585744530698,2,0.17609125905568124,1.1110036432942906e-05
3940,649,3941,approaching,5,0,0,approach,approach,approach,JJ,357,0.0003528581510232,19705,1785,0.125970359915314,2,0.17609125905568124,1.1110036432942906e-05
1116,536,1117,angry,27,0,0,angri,angri,angry,NN,335,0.0019054340155257,30159,9045,0.6383203952011292,2,0.17609125905568124,1.1110036432942906e-05
2144,2740,2145,convinced,11,0,0,convinc,convinc,convint,NN,351,0.0007762879322512,23595,3861,0.2724770642201835,2,0.17609125905568124,1.1110036432942906e-05
13310,7011,13311,koran,1,0,0,koran,koran,kor,JJ,361,7.057163020465773e-05,13311,361,0.0254763585038814,2,0.17609125905568124,1.1110036432942906e-05
14060,7852,14061,metaphysics,1,0,0,metaphys,metaphys,metaphys,NN,361,7.057163020465773e-05,14061,361,0.0254763585038814,2,0.17609125905568124,1.1110036432942906e-05
947,872,948,attention,33,0,0,attent,attent,at,VBN,329,0.0023288637967537,31284,10857,0.766196189131969,2,0.17609125905568124,1.1110036432942906e-05
6010,14024,6011,workman,3,0,0,workman,workman,workm,JJS,359,0.0002117148906139,18033,1077,0.0760056457304163,2,0.17609125905568124,1.1064650768829381e-05
6204,11810,6205,stagnant,2,0,0,stagnant,stagnant,stagn,JJ,360,0.0001411432604093,12410,720,0.0508115737473535,2,0.17609125905568124,1.1064650768829381e-05
4996,1494,4997,bowie,3,0,0,bowi,bowi,bowy,RB,359,0.0002117148906139,14991,1077,0.0760056457304163,2,0.17609125905568124,1.1064650768829381e-05
7046,5820,7047,harness,2,0,0,har,har,har,JJ,360,0.0001411432604093,14094,720,0.0508115737473535,2,0.17609125905568124,1.1064650768829381e-05
10758,6237,10759,hyenas,1,0,0,hyena,hyena,hyena,NN,361,7.057163020465773e-05,10759,361,0.0254763585038814,2,0.17609125905568124,1.1064650768829381e-05
11337,3375,11338,descriptive,1,0,0,descript,descript,describ,VBZ,361,7.057163020465773e-05,11338,361,0.0254763585038814,2,0.17609125905568124,1.1064650768829381e-05
783,9939,784,rate,42,0,0,rate,rate,rat,VBN,320,0.0029640084685956,32928,13440,0.9484827099506,2,0.17609125905568124,1.1064650768829381e-05
11529,3032,11530,curtly,1,0,0,curtli,curt,curt,VBG,361,7.057163020465773e-05,11530,361,0.0254763585038814,2,0.17609125905568124,1.1064650768829381e-05
1987,9958,1988,rays,13,0,0,ray,ray,ray,NN,349,0.0009174311926605,25844,4537,0.3201834862385321,2,0.17609125905568124,1.1064650768829381e-05
10857,6341,10858,impetuosity,1,0,0,impetuos,impetuos,impetuos,NN,361,7.057163020465773e-05,10858,361,0.0254763585038814,2,0.17609125905568124,1.1048445540898087e-05
3524,565,3525,answering,6,0,0,answer,answer,answ,VBD,356,0.0004234297812279,21150,2136,0.1507410021171489,2,0.17609125905568124,1.1048445540898087e-05
7099,4742,7100,female,2,0,0,femal,femal,fem,VBG,360,0.0001411432604093,14200,720,0.0508115737473535,2,0.17609125905568124,1.1048445540898087e-05
7755,3657,7756,distinguishing,2,0,0,distinguish,distinguish,distinct,NN,360,0.0001411432604093,15512,720,0.0508115737473535,2,0.17609125905568124,1.1048445540898087e-05
8435,11764,8436,springing,1,0,0,spring,spring,springing,NN,361,7.057163020465773e-05,8436,361,0.0254763585038814,2,0.17609125905568124,1.1048445540898087e-05
12296,1330,12297,blasphemy,1,0,0,blasphemi,blasphemi,blasphemy,NN,361,7.057163020465773e-05,12297,361,0.0254763585038814,2,0.17609125905568124,1.1048445540898087e-05
7950,6883,7951,joyousness,2,0,0,joyous,joyous,joy,VBG,360,0.0001411432604093,15902,720,0.0508115737473535,2,0.17609125905568124,1.1048445540898087e-05
13183,9608,13184,professionally,1,0,0,profession,profession,profess,NN,361,7.057163020465773e-05,13184,361,0.0254763585038814,2,0.17609125905568124,1.1048445540898087e-05
6115,10614,6116,rufus,2,0,0,rufu,rufus,ruf,NN,360,0.0001411432604093,12232,720,0.0508115737473535,2,0.17609125905568124,1.1048445540898087e-05
6206,991,6207,baggage,2,0,0,baggag,baggag,bag,VB,360,0.0001411432604093,12414,720,0.0508115737473535,2,0.17609125905568124,1.1048445540898087e-05
3503,1062,3504,barrel,6,0,0,barrel,barrel,barrel,RB,356,0.0004234297812279,21024,2136,0.1507410021171489,2,0.17609125905568124,1.1019265104715856e-05
8189,12244,8190,super,2,0,0,super,super,sup,NNS,360,0.0001411432604093,16380,720,0.0508115737473535,2,0.17609125905568124,1.1019265104715856e-05
4141,12954,4142,treats,5,0,0,treat,treat,tre,JJ,357,0.0003528581510232,20710,1785,0.125970359915314,2,0.17609125905568124,1.1019265104715856e-05
6511,1334,6512,blaze,2,0,0,blaze,blaze,blaz,NNS,360,0.0001411432604093,13024,720,0.0508115737473535,2,0.17609125905568124,1.1019265104715856e-05
3438,9530,3439,pretending,6,0,0,pretend,pretend,pretend,NN,356,0.0004234297812279,20634,2136,0.1507410021171489,2,0.17609125905568124,1.1019265104715856e-05
2151,9982,2152,realize,11,0,0,realiz,realiz,real,NN,351,0.0007762879322512,23672,3861,0.2724770642201835,2,0.17609125905568124,1.1019265104715856e-05
12494,8584,12495,operators,1,0,0,oper,oper,op,VBG,361,7.057163020465773e-05,12495,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
816,11747,817,spoken,40,0,0,spoken,spoken,spok,NN,322,0.0028228652081863,32680,12880,0.9089625970359916,2,0.17609125905568124,1.1019265104715856e-05
13698,8049,13699,moonlit,1,0,0,moonlit,moonlit,moonlit,JJ,361,7.057163020465773e-05,13699,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
13745,7967,13746,mittens,1,0,0,mitten,mitten,mit,RB,361,7.057163020465773e-05,13746,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
13516,6569,13517,inscriptions,1,0,0,inscript,inscript,inscrib,NN,361,7.057163020465773e-05,13517,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
12691,8670,12692,outbursts,1,0,0,outburst,outburst,outburst,VBG,361,7.057163020465773e-05,12692,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
4504,9399,4505,posted,4,0,0,post,post,post,NN,358,0.0002822865208186,18020,1432,0.1010585744530698,2,0.17609125905568124,1.1019265104715856e-05
7019,4852,7020,fist,2,0,0,fist,fist,fist,NN,360,0.0001411432604093,14040,720,0.0508115737473535,2,0.17609125905568124,1.1019265104715856e-05
2917,1083,2918,bath,7,0,0,bath,bath,bath,VB,355,0.0004940014114326,20426,2485,0.1753705010585744,2,0.17609125905568124,1.1019265104715856e-05
8911,10499,8912,ristics,1,0,0,ristic,ristic,rist,NN,361,7.057163020465773e-05,8912,361,0.0254763585038814,2,0.17609125905568124,1.1019265104715856e-05
6349,9793,6350,pursuers,2,0,0,pursuer,pursuer,pursu,VBD,360,0.0001411432604093,12700,720,0.0508115737473535,2,0.17609125905568124,1.0896083320626218e-05
2788,6369,2789,impression,8,0,0,impress,impress,impress,JJ,354,0.0005645730416372,22312,2832,0.1998588567395907,2,0.17609125905568124,1.0896083320626218e-05
12807,9835,12808,querulously,1,0,0,querul,querul,quer,NNS,361,7.057163020465773e-05,12808,361,0.0254763585038814,2,0.17609125905568124,1.0896083320626218e-05
116,5758,117,hand,375,0,0,hand,hand,hand,RB,113,0.0264643613267466,43875,42375,2.9904728299223717,2,0.17609125905568124,1.0896083320626218e-05
7606,3199,7607,deceased,2,0,0,deceas,deceas,deceas,JJS,360,0.0001411432604093,15214,720,0.0508115737473535,2,0.17609125905568124,1.0896083320626218e-05
13975,1645,13976,browns,1,0,0,brown,brown,brown,NNS,361,7.057163020465773e-05,13976,361,0.0254763585038814,2,0.17609125905568124,1.0896083320626218e-05
3302,5994,3303,hetty,6,0,0,hetti,hetti,hetty,VBN,356,0.0004234297812279,19818,2136,0.1507410021171489,2,0.17609125905568124,1.0896083320626218e-05
11156,6061,11157,holborn,1,0,0,holborn,holborn,holborn,NN,361,7.057163020465773e-05,11157,361,0.0254763585038814,2,0.17609125905568124,1.0896083320626218e-05
7289,5817,7290,harmonies,2,0,0,harmoni,harmoni,harmony,NN,360,0.0001411432604093,14580,720,0.0508115737473535,2,0.17609125905568124,1.0866902884443987e-05
11036,5811,11037,harley,1,0,0,harley,harley,harley,JJ,361,7.057163020465773e-05,11037,361,0.0254763585038814,2,0.17609125905568124,1.0866902884443987e-05
2643,5964,2644,hereafter,9,0,0,hereaft,hereaft,hereaft,VB,353,0.0006351446718419,23796,3177,0.2242060691601976,2,0.17609125905568124,1.0866902884443987e-05
11109,6037,11110,hisses,1,0,0,hiss,hiss,hiss,NN,361,7.057163020465773e-05,11110,361,0.0254763585038814,2,0.17609125905568124,1.0866902884443987e-05
4025,10536,4026,rode,5,0,0,rode,rode,rod,NNS,357,0.0003528581510232,20130,1785,0.125970359915314,2,0.17609125905568124,1.0866902884443987e-05
4819,4005,4820,ebook,4,0,0,ebook,ebook,ebook,JJS,358,0.0002822865208186,19280,1432,0.1010585744530698,2,0.17609125905568124,1.0866902884443987e-05
270,8887,271,passed,147,0,0,pass,pass,pass,VB,219,0.0103740296400846,39837,32193,2.271912491178546,2,0.17609125905568124,1.0866902884443987e-05
2087,2021,2088,chairs,12,0,0,chair,chair,chair,NN,350,0.0008468595624558,25056,4200,0.2964008468595625,2,0.17609125905568124,1.0866902884443987e-05
7306,5658,7307,growling,2,0,0,growl,growl,growl,VBN,360,0.0001411432604093,14614,720,0.0508115737473535,2,0.17609125905568124,1.0866902884443987e-05
9554,425,9555,allaying,1,0,0,allay,allay,allay,NN,361,7.057163020465773e-05,9555,361,0.0254763585038814,2,0.17609125905568124,1.0866902884443987e-05
6677,8118,6678,mouthed,2,0,0,mouth,mouth,mouth,JJ,360,0.0001411432604093,13356,720,0.0508115737473535,2,0.17609125905568124,1.0866902884443987e-05
5381,9852,5382,quid,3,0,0,quid,quid,quid,NNS,359,0.0002117148906139,16146,1077,0.0760056457304163,2,0.17609125905568124,1.0866902884443987e-05
4716,12444,4717,tally,4,0,0,talli,talli,tal,NN,358,0.0002822865208186,18868,1432,0.1010585744530698,2,0.17609125905568124,1.0866902884443987e-05
2869,1931,2870,catastrophe,8,0,0,catastroph,catastroph,catastroph,NN,354,0.0005645730416372,22960,2832,0.1998588567395907,2,0.17609125905568124,1.0866902884443987e-05
1658,11851,1659,stars,16,0,0,star,star,star,JJ,346,0.0011291460832745,26544,5536,0.3906845448129852,2,0.17609125905568124,1.0866902884443987e-05
3811,2036,3812,chances,5,0,0,chanc,chanc,chant,JJ,357,0.0003528581510232,19060,1785,0.125970359915314,2,0.17609125905568124,1.0866902884443987e-05
